% Model,LightTouch_Shielded.mph
% Version,COMSOL 6.2.0.290
% Date,"Jun 17 2025, 18:47"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
2.75,3.8000000000000003,0.053407064275679816
2.75,3.9000000000000004,0.05525213444244767
2.75,4,0.05709557074510202
2.75,4.1000000000000005,0.05893734170206582
2.75,4.2,0.06077700959054918
2.75,4.3,0.06261507493961717
2.75,4.4,0.06445164896057151
2.75,4.5,0.06628712403379573
2.75,4.6000000000000005,0.06812175164441145
3,0,-0.059749866252378415
3,0.1,-0.051382592780235645
3,0.2,-0.042812905134561804
3,0.30000000000000004,-0.03424990142726407
3,0.4,-0.025893520500364885
3,0.5,-0.018937732113908506
3,0.6000000000000001,-0.014127828129435832
3,0.7000000000000001,-0.010598210815102063
3,0.8,-0.008042001114884862
3,0.9,-0.005901963660991981
3,1,-0.003961020521709128
3,1.1,-0.002133759051225339
3,1.2000000000000002,-3.711460966016565E-4
3,1.3,0.0013508244085853813
3,1.4000000000000001,0.0030519097010217582
3,1.5,0.0047408901319793105
3,1.6,0.006425409220953433
3,1.7000000000000002,0.008108577126896143
3,1.8,0.009790581978007522
3,1.9000000000000001,0.011474090596086228
3,2,0.013153628450973573
3,2.1,0.014830616898939724
3,2.2,0.016493630049785275
3,2.3000000000000003,0.018146620358224765
3,2.4000000000000004,0.019782065013918493
3,2.5,0.021407601472830287
3,2.6,0.023021579052505264
3,2.7,0.024626561981212436
3,2.8000000000000003,0.026225573764047216
3,2.9000000000000004,0.027819382015784398
3,3,0.029407995514719815
3,3.1,0.030992740567426777
3,3.2,0.032574195529685296
3,3.3000000000000003,0.0341528157902141
3,3.4000000000000004,0.03572916187773756
3,3.5,0.037302758593629734
3,3.6,0.0388741173442107
3,3.7,0.040444003717476106
3,3.8000000000000003,0.04201269047028183
3,3.9000000000000004,0.043580346755958614
3,4,0.04514707810622189
3,4.1000000000000005,0.046712737370207466
3,4.2,0.04827699627382041
3,4.3,0.0498402883721414
3,4.4,0.05140273847464386
3,4.5,0.052964782659975534
3,4.6000000000000005,0.05452608055914567
3.2500000000000004,0,-0.05453269022269158
3.2500000000000004,0.1,-0.04705945901819243
3.2500000000000004,0.2,-0.039528112761207865
3.2500000000000004,0.30000000000000004,-0.03199220464957691
3.2500000000000004,0.4,-0.024796859772581413
3.2500000000000004,0.5,-0.019189718738811375
3.2500000000000004,0.6000000000000001,-0.015523006528134823
3.2500000000000004,0.7000000000000001,-0.0128046114503752
3.2500000000000004,0.8,-0.010832347787300928
3.2500000000000004,0.9,-0.009135175996760787
3.2500000000000004,1,-0.007574618091579895
3.2500000000000004,1.1,-0.006087440351137245
3.2500000000000004,1.2000000000000002,-0.004638393291099364
3.2500000000000004,1.3,-0.0032111962883551205
3.2500000000000004,1.4000000000000001,-0.0017921813595782442
3.2500000000000004,1.5,-3.771839617856144E-4
3.2500000000000004,1.6,0.0010382930341756285
3.2500000000000004,1.7000000000000002,0.0024555668099500386
3.2500000000000004,1.8,0.003874298814466267
3.2500000000000004,1.9000000000000001,0.0052954361848012044
3.2500000000000004,2,0.006714259793058768
3.2500000000000004,2.1,0.008130598835904577
3.2500000000000004,2.2,0.009535593205500001
3.2500000000000004,2.3000000000000003,0.010931070934111844
3.2500000000000004,2.4000000000000004,0.012313199059918851
3.2500000000000004,2.5,0.0136879377402193
3.2500000000000004,2.6,0.015053504710525845
3.2500000000000004,2.7,0.016413268684128735
3.2500000000000004,2.8000000000000003,0.01776903266822131
3.2500000000000004,2.9000000000000004,0.01912092841832099
3.2500000000000004,3,0.020469523335019335
3.2500000000000004,3.1,0.021815397539411217
3.2500000000000004,3.2,0.023159565610625578
3.2500000000000004,3.3000000000000003,0.024502103347071317
3.2500000000000004,3.4000000000000004,0.025843106876417884
3.2500000000000004,3.5,0.027182501913426922
3.2500000000000004,3.6,0.02852102769123728
3.2500000000000004,3.7,0.029858905087969054
3.2500000000000004,3.8000000000000003,0.031196149552019187
3.2500000000000004,3.9000000000000004,0.03253290026897425
3.2500000000000004,4,0.03386945534899777
3.2500000000000004,4.1000000000000005,0.03520506286714949
3.2500000000000004,4.2,0.036539831521660016
3.2500000000000004,4.3,0.03787414341286171
3.2500000000000004,4.4,0.03920806935583309
3.2500000000000004,4.5,0.04054164756413702
3.2500000000000004,4.6000000000000005,0.041874955678987094
3.5,0,-0.0504736289316767
3.5,0.1,-0.04387164627238847
3.5,0.2,-0.037266864681752034
3.5,0.30000000000000004,-0.030659929594368744
3.5,0.4,-0.02452858797511997
3.5,0.5,-0.02005295386549271
3.5,0.6000000000000001,-0.01719043065088402
3.5,0.7000000000000001,-0.015073755540991256
3.5,0.8,-0.013510530593901875
3.5,0.9,-0.012138950765831795
3.5,1,-0.010860959984358324
3.5,1.1,-0.009629293188704579
3.5,1.2000000000000002,-0.008421583721905128
3.5,1.3,-0.007223113173731515
3.5,1.4000000000000001,-0.0060272198732383014
3.5,1.5,-0.004831779431107111
3.5,1.6,-0.0036334384196156297
3.5,1.7000000000000002,-0.002432852348937656
3.5,1.8,-0.0012296798605877166
3.5,1.9000000000000001,-2.4128478847310758E-5
3.5,2,0.0011802859145404933
3.5,2.1,0.002381242068123861
3.5,2.2,0.0035734964284762742
3.5,2.3000000000000003,0.004756258839964637
3.5,2.4000000000000004,0.0059293661176105066
3.5,2.5,0.007096618876374826
3.5,2.6,0.008257053885604743
3.5,2.7,0.009413477963318624
3.5,2.8000000000000003,0.010567128829055807
3.5,2.9000000000000004,0.011717988687764573
3.5,3,0.012866844083411225
3.5,3.1,0.014014270258784201
3.5,3.2,0.015160635792008817
3.5,3.3000000000000003,0.01630624504330278
3.5,3.4000000000000004,0.017451116359492383
3.5,3.5,0.018595245804270445
3.5,3.6,0.01973907063996738
3.5,3.7,0.020882614335548694
3.5,3.8000000000000003,0.022026102299393013
3.5,3.9000000000000004,0.023169684813841726
3.5,4,0.024313154130378
3.5,4.1000000000000005,0.025455859849260267
3.5,4.2,0.026598218353247105
3.5,4.3,0.02774037036545515
3.5,4.4,0.02888242834975918
3.5,4.5,0.030024458456345385
3.5,4.6000000000000005,0.031166376599326216
3.75,0,-0.048297198111500995
3.75,0.1,-0.04250340658065692
3.75,0.2,-0.03671976684472512
3.75,0.30000000000000004,-0.03094940516953536
3.75,0.4,-0.025770647939331957
