,,,-47.50400409E-3,2.0600002,,,,,-47.50400409E-3,2.1200001,,,,,-47.50400409E-3,2.0400002,,,,,-47.50400409E-3,2.1000001,
,,,-47.48800397E-3,2.1800001,,,,,-47.48800397E-3,2.1200001,,,,,-47.48800397E-3,2.1800001,,,,,-47.48800397E-3,2.1200001,
,,,-47.47200385E-3,2.0800002,,,,,-47.47200385E-3,2.1200001,,,,,-47.47200385E-3,2.0600002,,,,,-47.47200385E-3,2.1200001,
,,,-47.45600373E-3,2.1800001,,,,,-47.45600373E-3,2.1200001,,,,,-47.45600373E-3,2.1600001,,,,,-47.45600373E-3,2.1000001,
,,,-47.44000360E-3,2.0600002,,,,,-47.44000360E-3,2.1200001,,,,,-47.44000360E-3,2.0400002,,,,,-47.44000360E-3,2.1200001,
,,,-47.42400348E-3,2.1800001,,,,,-47.42400348E-3,2.1200001,,,,,-47.42400348E-3,2.1600001,,,,,-47.42400348E-3,2.1000001,
,,,-47.40800336E-3,2.0800002,,,,,-47.40800336E-3,2.1000001,,,,,-47.40800336E-3,2.0600002,,,,,-47.40800336E-3,2.1200001,
,,,-47.39200324E-3,2.1800001,,,,,-47.39200324E-3,2.1200001,,,,,-47.39200324E-3,2.1600001,,,,,-47.39200324E-3,2.1000001,
,,,-47.37600312E-3,2.0600002,,,,,-47.37600312E-3,2.1200001,,,,,-47.37600312E-3,2.0600002,,,,,-47.37600312E-3,2.1200001,
,,,-47.36000299E-3,2.2000000,,,,,-47.36000299E-3,2.1200001,,,,,-47.36000299E-3,2.1600001,,,,,-47.36000299E-3,2.1000001,
,,,-47.34400287E-3,2.0600002,,,,,-47.34400287E-3,2.1200001,,,,,-47.34400287E-3,2.0600002,,,,,-47.34400287E-3,2.1000001,
,,,-47.32800275E-3,2.1800001,,,,,-47.32800275E-3,2.1200001,,,,,-47.32800275E-3,2.1600001,,,,,-47.32800275E-3,2.1200001,
,,,-47.31200263E-3,2.0600002,,,,,-47.31200263E-3,2.1200001,,,,,-47.31200263E-3,2.0400002,,,,,-47.31200263E-3,2.1200001,
